;GB00B0H2K534;IT0001063210;GB00B1VNSX38;GB00BMSKPJ95;DE0005909006;IT0004827447;NO0003028904;GB00B3MBS747;NL0009739416;DE0007480204;GB00BYN59130;NO0003078800;GB0009292243;ES0152503035;IT0005252140;GB00B0WMWD03;FR0011594233;FR0000077919;ES0184262212;CH0010532478;IT0003261697;IT0000066123;DK0060745370;DE0005408116;FI0009002422;GB0009457366;GB00B0N8QD54;BE0003593044;BE0974268972;DK0060636678;GB00BZ0XJR39;GB00B62G9D36;GB0000282623;CH0000816824;NL0006294274;SE0000806994;SE0000117970;JE00B5TT1872;DE0003304002;FR0000124570;GB00B1ZBKY84;SE0000455057;GB0000961622;DK0060495240;GB00B0ZSH635;CH0267291224;BE0974276082;SE0000936478;SE0007871645;GB00B2PDGW16;GB0007990962;DE000A0LD6E6;IT0005211237;SE0000872095;ES0115056139;DK0010311471;GB00BVFNZH21;IT0001233417;GB00BZ02MH16;CH0126673539;GB00B0LCW083;CH0225173167;GB00B06QFB75;AT0000831706;SE0000950636;CH0011795959;NL0000360618;DE0005565204;DE000A12DM80;GB0000608009;DE000SHA0159;NL0010801007;GB0006834344;SE0000652216;FR0000120859;NL0000852580;SE0007074281;SE0000862997;DK0060738599;SE0002683557;GB0001500809;GB0004161021;NO0003053605;GB0001001592;SE0000108847;CZ0008019106;LU0061462528;CH0021783391;GB00B0HZP136;GB00BLT1Y088;LU1072616219;GB0009697037;GB00BRS65X63;FR0000035081;GB00BNGWY422;IM00B5VQMV65;GB00B53P2009;GB0007668071;NL0000334118;FR0000064578;DE0005501357;GB00BK1PTB77;NO0010582521;FI0009000285;JE00BYVQYS01;IT0005252207;CH0043238366;IT0000072170;CZ0005112300;GB0031698896;GB00BD6GN030;FR0010096479;FR0000125585;GB0034264548;NL0009432491;SE0008321293;DE0005773303;CH0038389992;GB00BYT1DJ19;AT00BUWOG001;BE0974256852;GB00B83VD954;CH0009002962;GB00BYQ0JC66;GB00B5N0P849;FR0000130213;FR0000121121;FR0000120966;BE0003826436;GB00BZ6STL67;NL0011821392;DK0010287234;ES0105066007;GB00B1H0DZ51;IM00B7S9G985;IT0003796171;FR0000120222;FR0011950732;AT0000606306;GB0003096442;SE0000112385;LU0075646355;BE0003818359;FR0000121725;ES0124244E34;DE0007165631;GB0059822006;SE0000163628;GB00B7KR2P84;SE0000825820
2016-12-20;5.8567944999999995;234.00832;1.1101946;1.1566323;252.99366;228.25499;2396.1031;1.4233341;60.416214;391.21509;98.80668;1056.9637;19.879396999999997;193.3575;629.05762;1.5577956;228.61263;192.60711;3294.6917;1700.2188;563.13453;291.12549;84.413773;260.19068;136.17067;1705.7432000000001;3.7223316;349.39747;180.22863;436.90992;622.93348;2.9289771;16.754595;74.517228;210.26603;1525.7933;926.66382;17.113741;446.97999;19177.567;3.0084888000000003;37.895325;42.505781999999996;1261.2205;865.385;90.751786;143.18996;1014.8013;2407.5545;1298.6863;11.436241;198.82815;94.861466;211.37717;186.23366;10094.672;2507.4938;282.67603;23.582464;143.94013;7.0440967;148.18213;6.241804200000001;3036.712;1423.5308;897.94971;2925.439;944.8379;114.3471;11.364402;109.2038;184.70362;6.157790599999999;557.54981;10383.778;1171.9947;1451.3943;871.81421;2994.4832;598.24;87.769883;15.089659;880.39502;26.951999999999998;1828.4732;309.31226;201.95545;1093.805;635.1983299999999;1.0974579;1.0637615;9.8255665;2.4724631;2142.7764;1.8413964;7.1307813;3.3432715;1870.665;683.219;6588.2383;378.64771;8.497614800000001;369.97657;757.86182;1.2770876;748.53492;75.942078;143.51122;849.48462;3.3774048;1.4166678;539.86451;6625.168;3.1062329999999996;675.12403;8983.1055;224.42853;1809.8433;23.606709000000002;177.78504;39156.11;12.80542;567.78467;11.794092000000001;5.475293000000001;540.60328;25071.52;11199.782;567.12037;1.5650002;120.59998;716.70215;90.248154;1.3543589;4.5907374;99.410965;725.60084;147.40702;57.402649;3502.0019;660.64893;228.04163;802.19751;41267.313;540.90064;7296.3672;334.49732;1110.2964;4.3413501000000005;6166.7696
2016-12-21;5.8232886;240.64911;1.1354973;1.1549439;260.323;227.14045;2387.5457;1.4222229999999998;60.757889;394.20533;98.890704;1064.3511;19.858345;191.92399;608.95264;1.6260981;228.69977;193.70167;3282.8091;1809.6387;563.13453;292.88282;85.862061;260.11939;136.17067;1679.8332;3.7626832;350.8899;180.39296;431.70044;624.84575;2.9340162;16.768907;75.59607;209.60729;1518.1641;928.33814;17.553648;453.77857;19187.083;3.0021582999999996;37.916871;41.887032;1257.7232;858.8406299999999;89.784882;143.6297;1003.1885;2433.8184;1283.2869;11.449078;198.79984;92.594452;209.77584;185.15424;10090.086;2515.7625;278.69459;23.256507000000003;145.91904;6.9472852;147.38221;6.2482007;3099.5259;1421.5782;960.18384;3036.8748;948.34668;115.22339;11.435875000000001;110.46628;183.77756;6.180239299999999;559.19336;10385.239;1177.6973;1452.2537;866.14576;2953.0623;601.56714;87.769883;15.140467000000001;881.53711;26.904505;1828.4732;307.89014;201.25582;1091.3113;635.66098;1.0968801000000001;1.0661429;9.8045948;2.4637662000000002;2156.3956;1.8384738999999999;7.0149683000000005;3.3587842;1868.0632;683.85669;6660.0821;377.61402;8.3737305;369.42725;758.16065;1.2786928;750.56568;75.431138;146.1787;841.65088;3.3499097;1.434376;542.35767;6583.9375;2.9873609;676.65552;9002.2579;226.92978;1793.6116;23.486003999999998;176.94021;39156.11;12.816016;564.50538;11.803404;5.4784888;541.22315;25200.633;11168.672;570.45118;1.5434998;119.49997;731.11475;90.836289;1.3603140999999999;4.5849219;98.626969;728.50464;149.01265;56.668717;3496.0125;666.13477;223.92908;815.79639;41210.864;540.01001;7210.7071;339.48023;1111.0047;4.3413501000000005;6163.6211
2016-12-22;5.8031861000000005;210.81832;1.1401828999999999;1.1646528;256.07959;225.58011;2383.878;1.4327787;60.832169;392.29761;100.17899;1065.4876;20.079351;186.44285;625.35743;1.622338;226.34574;190.73577;3260.0921;1884.5494;558.55909;299.32618;87.931016;259.61939;136.0066;1671.1969;3.8030347;350.72413;181.29657;439.34107;623.88954;2.9138574999999998;16.629346;75.750184;209.76539;1517.5782;931.68653;18.504405;452.84546;19241.008;3.0559742;37.464203;42.220195999999994;1259.6658;865.385;89.508622;148.60424;998.67286;2436.7369;1308.9525;11.494000000000002;197.95139;91.939545;205.77248;183.24935;10067.141;2510.5944;275.65015;23.360219999999998;145.91904;7.0208642999999995;147.18226;6.3786646;3095.775;1401.0745;953.83326;3001.7376;947.34424;115.49831;11.419993;110.15066;184.84252;6.157790599999999;561.04249;10369.18;1163.9744;1466.003;853.67505;2992.0469;598.01832;87.671998;15.170952999999999;882.48902;27.141968000000002;1828.4732;308.21021;201.51821;1087.9869;645.83891;1.110179;1.0760663;9.846540599999999;2.5220333999999998;2143.1004;1.8784193999999999;7.119751;3.3851587;1873.2669;680.66797;6653.5508;376.29102;8.4654981;370.80054;748.61255;1.2936733;745.6919;74.903168;145.37845;845.66846;3.3854249;1.4473971;541.20704;6543.4297;3.0252613000000004;672.67334;8963.9493;225.15467;1775.7566;23.692928000000002;173.43993;39126.434;12.816016;564.03687;11.846844;5.5295997;537.2981;25362.032;11377.555;562.92969;1.5574997;119.40003;719.58497;89.561966;1.3501273;4.6837745;99.175766;731.61597;149.3268;56.620865;3506.4932;663.19605;223.31222;813.8733;41288.727;532.08497;7148.504;339.01197;1108.8792;4.3329053;6151.0235
2016-12-23;5.8567944999999995;211.34539;1.1458059;1.1663411000000001;258.07862;228.70076;2386.323;1.4166674000000001;60.68361;394.3086;99.92695400000001;1060.9415;20.174061;186.69582;632.75806;1.6304845000000001;227.91509;197.30318;3268.4795;1871.9239;562.78272;302.25513;87.793091;259.19092;135.43239;1647.4457;3.8063965;353.21167;184.00728;443.85596;629.1483999999999;2.9612304999999997;16.700916;75.673127;209.47558;1529.9009;924.57129;18.206404;455.24488;19279.071;3.0876319;38.046219;42.458203999999995;1279.8702;863.93063;91.166184;151.7099;997.06006;2442.5733;1294.4088000000002;11.532505;199.30895;92.493714;208.57482;182.86838;10016.668;2506.4607;284.0813;22.816961000000003;145.29412;7.0092457;147.98214;6.3300611;3087.3375;1421.5782;972.24952;3001.7376;955.11353;115.29213;11.594708;110.38736;184.49526;6.2094214;566.17847;10445.083;1173.2417;1462.5657;859.34351;2996.9197;599.12745;87.671998;15.191275000000001;879.25293;27.403179;1848.493;309.13453;201.31414;1091.3113;643.06313;1.1124917;1.0792414;9.8989698;2.5142066;2155.4229;1.8365253000000001;7.119751;3.3952442;1873.2669;684.49439;6691.9219;375.96021;8.4196143;373.82178;753.68482;1.3059786;754.6272;74.920212;146.97896;844.66407;3.4037549;1.4531261;542.93287;6591.8946;3.0752222000000002;676.8855;9040.5665;225.75986;1787.1185;23.727415;173.31923;39418.93;12.773653;564.03687;12.104383;5.513628;539.57032;25408.149;11430.887;566.26075;1.5650002;117.85004;727.18409;89.856049;1.3520585;4.6954029;100.50857;730.16456;149.39657;56.700654;3528.2032;666.72266;221.87279;813.18653;41707.239;535.21802;7189.293;341.56739;1127.3016;4.3709131;6151.0235
2016-12-26;5.8567944999999995;;1.1458059;1.1663411000000001;;;;1.4166674000000001;;394.3086;99.92695400000001;;20.174061;;;1.6304845000000001;227.91509;;;;562.78272;;;259.19092;135.43239;1647.4457;3.8063965;353.21167;184.00728;;629.1483999999999;2.9612304999999997;16.700916;;;;;18.206404;455.24488;;3.0876319;;42.458203999999995;;863.93063;;;;;1294.4088000000002;11.532505;199.30895;;;;;2506.4607;;22.816961000000003;;7.0092457;;6.3300611;3087.3375;;;;955.11353;;11.594708;;;6.2094214;;;1173.2417;;;;;87.671998;15.191275000000001;;27.403179;;309.13453;;;643.06313;1.1124917;1.0792414;9.8989698;2.5142066;;1.8365253000000001;7.119751;3.3952442;1873.2669;684.49439;6691.9219;375.96021;8.4196143;;;;;;;;3.4037549;1.4531261;;;3.0752222000000002;676.8855;9040.5665;225.75986;1787.1185;23.727415;173.31923;;12.773653;564.03687;12.104383;5.513628;;;;;1.5650002;;;;;4.6954029;100.50857;;149.39657;56.700654;3528.2032;;;;;;7189.293;341.56739;;4.3709131;
2016-12-27;5.8567944999999995;217.24827;1.1458059;1.1663411000000001;263.12867;229.59243;2403.4383;1.4166674000000001;60.817307;394.77247;99.92695400000001;1088.2181;20.174061;188.12934;643.24244;1.6304845000000001;227.5664;198.11521;3275.47;1861.8235;563.13453;303.13379;86.896546;259.65503;135.1863;1647.4457;3.8063965;354.53809;184.62348;444.89795;629.1483999999999;2.9612304999999997;16.700916;77.060212;209.581;1538.1177;925.82691;18.206404;457.64454;19279.071;3.0876319;38.369553;42.458203999999995;1345.146;863.93063;91.028046;154.48571;1007.7044;2464.4603;1294.4088000000002;11.532505;200.63825;93.551636;213.579;182.68424;10080.907;2506.4607;284.54957;22.816961000000003;146.0232;7.0092457;147.78216;6.3300611;3113.5884;1437.1998;974.15479;3021.816;954.8628;118.8832;11.594708;110.30846;184.77306;6.2094214;568.64356;10485.954;1176.9849;1472.8775;866.71265;3028.5948;605.78199;87.671998;15.191275000000001;891.81666;27.403179;1855.1663;310.23633;204.20006;1091.3113;643.06313;1.1124917;1.0792414;9.8989698;2.5142066;2171.3123;1.8365253000000001;7.119751;3.3952442;1873.2669;686.40796;6730.293;380.38428;8.4196143;376.01929;753.38648;;754.6272;75.652543;146.44545;848.88257;3.4037549;1.4531261;543.89185;6533.3047;3.0752222000000002;681.40357;9078.875;225.63877;1817.9593;23.727415;173.80211;39609.692;12.773653;568.72168;12.104383;5.513628;541.94605;25495.754;11462.0;570.02149;1.5650002;116.90003;746.57544;90.411515;;4.6954029;100.58696;733.06812;149.25702;56.636826;3528.2032;668.094;225.98536;837.77442;41695.559;531.53199;7311.6641;344.46338;1137.9297;4.3709131;6163.6211
2016-12-28;5.8567944999999995;215.66715;1.1686095;1.1671859;263.58448;227.36333;2399.7706;1.4466672;61.129258;392.71021;100.68313;1101.2879;20.310875;186.69582;650.02637;1.6480299999999999;225.6482;196.77358;3285.2557;1876.9742;557.50318;299.32618;85.862061;258.40528;135.84253;1675.515;3.7996704999999995;352.71412;184.86991;441.77222;623.41157;2.8785816;16.7868;77.445511;208.36889;1537.5303;927.50098;19.072024;459.97754;19269.555;3.0834107;38.326447;42.458203999999995;1359.9109;865.385;91.442444;155.1728;1001.5757;2452.7874;1314.0857;11.455494000000002;199.81801;93.098252;213.77918;181.81226;10048.79;2558.1407;284.7837;22.653982;146.33565;7.0557154;148.28209;6.3223853;3137.9656;1422.5542;982.41016;3037.879;965.38868;118.14438;11.666182;110.30846;185.95382;6.171257399999999;567.0;10468.438;1173.7764;1462.5657;866.14576;3028.5948;598.90552;87.671998;15.160787000000001;884.39283;27.59315;1848.493;312.83155;201.25582;1088.8179;639.36204;1.1188524;1.0899585;9.8832398;2.548124;2146.3433;1.8681894;7.0756324;3.4192896000000004;1873.2669;685.6106;6653.5508;380.59107;8.355376;374.92066;758.16065;1.3134687999999999;753.00269;75.124589;142.71097;859.7295;3.3922999;1.457293;541.20704;6510.1563;3.1441358000000004;686.30469;9098.0274;225.92121;1817.9593;23.692928000000002;173.64116;39584.258;12.741875;572.00098;11.884077999999999;5.5966822;542.25586;25537.262;11439.778;565.40113;1.5730004;118.09998;743.95508;89.333252;1.3462652;4.7564576;99.489365;731.61597;149.74566;56.844239;3573.1194;670.83692;227.42478;843.1316;41461.969;532.63794;7357.5508;343.39869;1143.598;4.2822266;6163.6211
2016-12-29;5.840041599999999;214.50763;1.1764188;1.1692965;257.65772;227.14045;2413.2181;1.4277781999999999;61.188691;395.3396;100.20700000000001;1100.7198;20.342444;187.70772;653.10987;1.6474032;228.87418;196.80881;3293.2945;1876.1324;559.615;296.39747;84.482743;256.33448;136.25271;1678.7538;3.8332959;355.69898;184.00728;442.11939;626.75809;2.9178906999999996;16.640081;77.060212;207.81557;1534.596;926.66382;19.966021;460.2439;19142.68;3.1108472000000003;38.714448;42.251954;1343.2032;858.11375;92.064026;154.45827;990.93091;2509.6932;1326.0632;11.506836;199.5069;93.904282;213.97933;182.07067;10030.434;2507.4938;285.48633;22.026763000000003;146.75226;7.191254900000001;148.58208;6.3722681;3168.9034;1435.2471;970.34449;3002.7415;957.49439;118.57393;11.547058999999999;109.67724;186.97249;6.2251368000000005;568.43799;10534.122;1173.7764;1453.9725;866.14576;3021.285;602.45484;87.671998;15.221760999999999;878.49146;27.925596;1848.493;312.7959;202.91742;1092.1426;643.52579;1.1292602;1.0863863;9.9146998;2.568125;2172.9332;1.8711119999999999;7.119751;3.4441113999999997;1877.1694;684.17579;6710.6993;382.03809;8.3278467;376.29395;756.37037;1.316144;752.19019;75.703644;143.24447;858.92603;3.4003199;1.4687510000000001;546.00147;6512.3243;3.1536109;693.96241;9136.336;225.63877;1783.8724;23.848121000000003;176.89994;39558.825;12.572408000000001;575.28028;11.946138000000001;5.5807105;543.49537;25606.43;11430.887;568.30225;1.4940003;117.27501;747.62403;89.03917;1.3308169;4.7651783;99.489365;729.54224;150.75795;56.078431;3547.6669;665.74317;225.36849;838.04908;41440.555;531.16334;7312.6836;340.92823;1133.6783;4.2315503;6195.1172
2016-12-30;5.8232886;216.6158;1.1804799;1.1697184;256.53541;226.24878;2421.7757;1.4672226000000002;60.787598;398.74244;101.04718999999999;1089.3545;20.321392;188.04502;659.89405;1.6467768;233.93123;197.2325;3274.7713;1855.9317;558.20728;296.39747;85.241364;255.40619;139.53393;1677.6744;3.8131226;360.34205;184.82879;443.50879;639.18809;2.9944898;16.819007;77.060212;206.60354;1544.5721;943.40577;19.653838;459.71094;19241.008;3.103462;39.684464;42.664454;1337.375;843.56875;92.547486;155.28275;991.57569;2496.5611;1332.9075;11.667276;199.73317;94.156174;213.579;180.81116;10057.965;2493.0232;288.0625;23.118367;145.71073;7.3306592;148.38209;6.3198267;3092.9625;1453.7979;961.45386;2994.71;956.74244;116.23714;11.578824;110.90026;187.48183;6.3149317;570.90308;10519.524;1175.9156;1449.6758;867.27955;2992.0469;601.34571;87.671998;15.160787000000001;874.11329;28.020578999999998;1863.5079;314.60889;203.26722;1102.1167;645.83891;1.1281037999999999;1.1034538999999999;9.9933448;2.5759521999999997;2198.2264;1.8862134;7.0866625999999995;3.4410084;1879.7713;679.79078;6771.1094;381.45948;8.4242017;376.29395;754.2815;1.316144;754.6272;76.384903;142.17746;863.74683;3.3247046;1.4614592;544.2754;6595.5118;3.1984057999999997;687.30005;9168.2579;226.60703;1788.7417;24.141264999999997;177.74477;39851.321;12.530035;583.71265;12.023708999999998;5.5966822;545.25147;25629.489;11479.778;566.47559;1.4625;116.99997;752.865;89.300568;1.3945417;4.8029761;98.862168;730.16456;151.63059;55.456254;3568.6282;667.11451;224.75161;837.08765;41329.606;534.48072;7189.293;342.12085;1142.181;4.2442188;6239.211
2017-01-02;5.8232886;218.82944;1.1804799;1.1697184;259.37623;230.70688;2486.5682;1.4672226000000002;61.649201;401.99048;101.04718999999999;1141.0662;20.321392;189.30991;689.49659;1.6467768;233.05929;197.2325;3322.6519;;568.06202;308.69849;85.103425;257.36988;139.86204;1677.6744;3.8131226;360.17627;187.95038;446.98169;639.18809;2.9944922000000003;16.819007;;205.3915;1548.0936;950.52125;19.653841;461.1106;19339.34;3.103462;39.964692;42.664454;1347.4776;843.56875;;155.22782;1010.285;2527.2027;1332.9075;11.667276;199.05442;96.070542;218.78338;182.00602;10264.446;2493.0232;295.55689;23.118367;;7.3306592;;6.3198267;3158.5918;1460.6324;;3031.8553;973.78467;117.28527;11.578824;111.8471;188.70887;6.3149317;573.77955;10561.852;1183.5792;1464.2842;872.38111;3033.4676;614.43262;87.671998;15.160787000000001;899.24048;28.020578999999998;1870.181;315.35547;206.96937;;645.83891;1.1281037999999999;1.1034538999999999;9.9933448;2.5759521999999997;2226.1136;1.8862134;7.0866625999999995;3.4410108000000004;1879.7713;683.53785;6830.7071;386.71045;8.4242017;380.96314;765.32105;1.316144;760.31324;;146.44545;861.73804;3.3247046;1.4614592;546.76856;6792.9844;3.1984057999999997;693.04371;9315.1016;227.89803;1788.7417;24.141264999999997;179.83692;40355.77;12.530035;583.71265;12.023708999999998;5.5966846;550.82862;25804.719;11515.333;569.91407;1.4625;118.17498;774.35279;89.954072;1.3945417;4.8029761;100.35177;734.93506;152.60795;56.365586;3568.6282;673.18824;226.80788;852.88428;41794.836;534.48072;7275.9727;339.18238;1165.563;4.2442188;6258.1055
2017-01-03;6.0176221;216.0888;1.2007844;1.1908249;262.46241;235.38797;2469.4532;1.4561118;61.827454;398.74244;102.05543;1116.0628;20.342444;188.71961;703.68116;1.6217118;232.79772;198.92734;3485.8658;1891.2828;596.57056;320.41382;85.103425;264.33252;139.69799;1698.1863;3.8635596;355.53321;188.15571;445.59253;625.80192;2.8473388999999996;16.969305;81.683823;219.69906;1549.8545;940.89454;19.511931999999998;459.57764;19294.926;3.0981836;39.016236;42.981797;1348.2544;853.0231299999999;92.133088;155.55761;1006.7371;2486.347;1318.3638;11.564594999999999;204.14528;94.659974;220.78505;186.33342;10273.625;2552.9725;295.32251;24.730926;146.33565;7.3151734;149.68195;6.387617199999999;3210.1556;1431.3416;965.89917;3062.9771;986.8169;117.64608;11.666182;112.32052;190.28316;6.1510546999999995;570.08155;10586.668;1189.1041;1458.2691;878.04957;3013.9754;607.11255;87.671998;15.374175000000001;923.2251;28.281788000000002;1868.5127;317.09742;206.06569;1098.792;647.22684;1.1437154;1.0994849;10.014319;2.5655151999999997;2196.9295;1.9134939;7.1693848000000004;3.5209083;1921.3994;676.76148;6736.004;385.46998;8.7086792;380.68848;753.9834;1.2722725;752.19019;75.61847;145.24508;858.32349;3.3739673;1.4984385;552.33033;6728.6055;3.2354444;695.18775;9270.4102;227.85766;1827.698;24.348191;177.02063;40245.551;12.816016;578.09107;12.250219999999999;5.6382105000000005;543.39185;25804.719;11510.887;571.09595;1.5290001000000002;117.69997;770.94605;89.856049;1.4450707;4.7390137;100.35177;740.95069;151.63059;59.747895;3615.7907;670.44507;233.38799;856.73047;42497.551;544.98609;7378.9649;339.60816;1159.1861;4.1787623;6336.8438
2017-01-04;5.9573121;218.72399;1.1895386000000001;1.1840709;261.44532;237.83986;2432.7781;1.4466672;61.530365;399.2063;100.93516;1121.7452;20.479258;188.46665;687.02979;1.6398835;229.57172;196.95008;3454.4114;1882.0242;599.38648;315.14185;84.689637;265.47535;138.13939;1674.4357;3.9173609;357.5232;188.19681;448.71827;629.1483999999999;2.8806006;16.7868;82.069123;218.88224;1526.3807;930.01221;19.270691;461.91041;18968.215;3.0981836;38.800675;42.156719;1339.7068;860.295;90.061127;155.25524;1012.8658;2511.1524;1314.9413;11.583846000000001;201.37359;96.221665;220.78505;186.78548;10149.735;2573.6438;297.19629;24.561709;145.91904;7.2570875;149.68195;6.4592457;3161.4043;1434.2706;965.89917;2980.6551;978.79712;116.11684;11.562942;111.17641;189.84327;6.2543213;574.39576;10494.711;1183.7574;1447.0977;868.41309;3028.5948;610.88331;87.671998;15.546922;917.51441;27.949341;1858.503;317.09742;202.8883;1107.9346;650.46528;1.1494977;1.2034792;9.9723731;2.6350879;2224.8167;1.8988791;7.2686548;3.4549732;1917.4969;671.26075;6769.4766;385.01514;8.947273000000001;383.70997;753.68482;1.2760177;755.43946;74.749894;144.84498;848.88257;3.3441822;1.5072927999999999;552.33033;6741.629;3.1872071;699.32325;9206.5665;226.5667;1832.5677;24.486140999999996;179.03223;40063.274;13.133765;582.77588;12.10128;5.6318213;537.09156;25772.434;11462.0;570.88111;1.5410004000000002;118.00004;759.67798;89.758011;1.3993691000000001;4.753549899999999;100.82218;744.89209;152.36358;58.710831;3591.0863;671.81641;228.65853;862.08741;42828.465;542.40577;7301.4649;345.44288;1147.1407;4.2611109;6270.7071
2017-01-05;6.0678809000000005;218.72399;1.1864152;1.1874477;263.16382;237.39408;2476.7884;1.4350007;61.901734;400.39234;102.64356;1121.7452;20.552918;189.56287;688.26319;1.6348707999999998;231.83863;199.66878;3414.9183;1895.4913;602.20215;315.14185;84.896546;263.90406;136.49878;1692.7888;3.95771;356.69385;189.7986;453.23316;633.92922;2.9642554000000003;17.294949;81.683823;219.59363;1526.9668;927.08252;20.136309;462.57691;19761.204;3.1319532;38.43422;42.315391;1352.5289;879.2025;91.99498;156.02479;1000.608;2473.2149;1354.2957000000001;11.680112999999999;202.22208;96.070542;218.78338;186.49485;10218.563;2580.8788;296.25953;24.686132999999998;149.1478;7.5010523000000005;149.98191;6.523198300000001;3188.5938;1420.6016;960.18384;3023.824;935.06373;116.15125;11.690005000000001;111.45258;189.03295;6.2633008;574.39576;10528.282;1183.9354;1435.0672;866.14576;3038.3406;607.77808;87.671998;15.506279999999999;920.17945;29.516595000000002;1845.1563;316.91968;204.02517;1101.2855;657.40438;1.1419811;1.2026853;10.019561;2.6568311;2221.2496;1.9066733;7.320691;3.4681592;1909.6913;670.70264;6773.5586;387.16529;8.9013892;380.13917;757.86182;1.287253;757.06397;75.397095;148.04596;843.65967;3.4369799999999997;1.4958342;550.41236;6755.3711;3.2044335999999998;691.35889;9129.9493;227.69631;1826.0752;24.813769999999998;178.38849;39546.11;13.345606;586.99195;12.110589;5.6637671;533.57984;25947.665;11519.778;568.62476;1.5390000000000001;117.60003;777.75953;91.261063;1.3948633000000001;4.8116968;100.19498;743.43995;150.75795;59.700028;3597.8238;671.81641;228.45292;892.85669;43340.411;544.61744;7265.7735;337.64893;1155.6434;4.455376;6182.5196
2017-01-06;6.0243237999999995;219.77811;1.1982856;1.1752061999999999;266.53052;236.05665;2489.0132;1.4361116999999999;62.198853;402.14527;104.29593999999999;1109.8118;20.426636000000002;189.90018;675.31202;1.6354972;232.6233;197.86812;3459.3047;1922.4253;600.79444;310.45582;82.275849;261.8689;136.49878;1686.3113;3.9543482;359.1814;190.08614;455.31714;640.62223;2.9874365999999997;17.552601;82.069123;216.93235;;;19.611265;460.11084;19685.079;3.1403955999999997;;42.632735000000004;1347.8655;887.92875;93.652543;155.44765;;;1355.1513;11.834136;201.85439;96.221665;;185.17081;10218.563;2685.2713;294.15162;24.885215;149.77271;7.4197315;149.48197;6.791801799999999;3188.5938;;945.57789;2999.7295;924.28711;116.80417;11.697947;112.08381;189.35711;6.3216675;;10523.903;1184.8267;;;3035.9043;;87.671998;15.729831999999998;926.46119;28.637981;;319.90577;203.26722;1103.7789;665.7318799999999;1.1437154;1.1979223;9.8517823;2.5898658;2246.8667;1.8725736;7.2700879;3.4580762;1903.1869;671.89844;6796.418;387.57862;8.9564502;379.86451;;1.3284493;756.25171;76.912858;147.51246;844.865;3.4106299;1.4994802;551.75489;6771.2852;3.2638721;692.0481;9129.9493;227.93836;1863.408;24.572359000000002;178.38849;39584.258;13.154947;589.80274;12.0144;5.682934599999999;532.96021;26035.282;11466.442;567.87256;1.5695;117.60003;785.88282;90.640244;1.5042898;4.7913453;98.783768;745.30665;150.37392;59.700028;3556.6507;;228.24727;902.19727;42546.215;545.53907;7342.254;334.75293;;4.4722681;
2017-01-09;6.2153052;216.6158;1.1948490999999999;1.1714068;263.44434;232.93598;2459.6731;1.4527782;60.832169;399.67042;106.11637;1098.4466;20.447674;187.9607;654.34327;1.6611892;231.40264;197.26784;3422.2584;1916.5337;596.57056;302.25513;82.758606;256.04883;137.3191;1704.6638;3.9476221;355.86475;188.9361;454.62256;628.19227;2.899751;17.445247;82.454422;215.19338;1519.3375;931.68653;19.966021;458.71119;19745.348;3.1488378999999997;37.485764;42.31543;1356.4144;876.29375;93.376282;154.73305;996.73731;2454.2466;1365.4175;11.744288;203.12714;94.458451;217.38221;184.71875;9975.3711;2700.7757;290.63892;25.183838;149.98102;7.4507129;150.98179;6.779008800000001;3181.0918;1421.5782;956.37354;2968.608;925.41529;116.83852;11.515291;109.16434;189.58864;6.2228931;570.08155;10500.551;1180.9058;1426.4742;844.60547;3038.3406;608.66529;87.671998;15.557088;923.98658;29.184148;1848.493;318.48389;203.67533;1101.2855;665.26938;1.1506542;1.210624;9.7154615;2.6490039999999997;2205.0362;1.8754967;7.1520118;3.5077198;1896.6825;675.88477;6747.4336;388.15748;8.9610401;379.04053;754.57984;1.3348694;748.94117;76.333802;144.7116;851.69459;3.3407447;1.5072927999999999;550.02881;6973.8243;3.2871289999999997;683.24146;9129.9493;226.88947;1863.408;24.641336000000003;177.42298;39507.958;12.985481;590.27125;12.147825000000001;5.714878;527.7959;25961.5;11417.555;559.81373;1.5425004000000002;115.57503;785.6211;90.868973;1.5004275999999999;4.817512300000001;96.666977;737.42408;150.75795;60.561509;3636.0032;668.87769;221.66718;890.38428;42481.973;537.98243;7311.6641;349.1482;1152.8094;4.4427051;6056.5391
