;ES0178174019;IT0001464921;DE0006605009;FI0009000665;SE0000862997;IT0001465159;ES0161560018;NO0005668905;GB0001638955;GB0001421626;CH0012022494;GB0007981128;FR0000121121;GB0004052071;GB0001921781;FR0000045528;FR0000034639;GB0001430023;GB0000319581;ES0117160111;FI0009000459;GB0003308607;IT0001464921;GB0030738610;CH0002088976;IT0001469383;GB0009465807;IT0001464921;DE0005128003;GB0001583078;GB0033029744;ES0184940817;ES0130960018;GB0002502812;DE0007297004;IT0001464921;DK0010181759;DE0006569908;GB0001762680;FI0009000285;FR0000125684;SE0000171100;GB0031638363;IT0001464921;IT0001464921;GB0003294591;FI0009002422;FR0000130304;DE0007765638;IE0004554287;NL0000343135;IE0002424939;ES0113980330;ES0171743117;NL0000200889;DE0008400029;SE0000695876;DK0010287234;IT0001464921;AT0000937503;GRS074083007;SE0000110165;GB0009165613;FR0000120966;FI0009000202;SE0000114837;IT0001119087;SE0000104416;IT0001464921;GRS004013009;IT0001233417;IT0001453924;DE0005785638;DE0007771172;SE0000164477;CH0000816824;FR0000121204;ES0112501012;PTCPR0AM0003;GB0005203376;GB0005758098;CH0012280076;GB0002303468;IT0003039010;IT0001464921;GB0000456144;DE0005753008;GB0008218694;IT0001464921;CH0014786500;FI0009007835;IE0004614818;FR0000077919;NO0003053605;CH0010570759;IT0001464921;IT0001464921;IT0001464921;NL0000354934;DE0007251803;CH0012337421;IT0001423562;IT0001464921;DK0010262674;GB0033126615;FR0000121964;GB0003318416;IT0001464921;ES0184933812;SE0000718017;IT0000082963;IT0001464921;NL0000344265;GB0005145239;IT0001464921;GB0006466089;SE0000500308;GB0004564430;IT0000072725;DK0010259530;FR0000120685;IT0001464921;FR0000125379;NL0000390979;DK0010272632;IT0001464921;GB0006215205;ES0125220311;IT0003152417;ES0173093115;GB0002405495;IT0001464921;FR0000120560;IT0001464921;BE0003626372;CH0001441580;GB0000154020;AT0000809058;GB0001915395;GRS006013007;IT0001137345;DE0006602006;GB0000282623;GB0000904986;FR0000121881;GB0005576813;ES0118594417;FI0009007694;NL0000379121;GB0031575722
2001-03-14;106.6892;;259.66358;153.05889;;1833.9893;258.70801;1002.041;12.720419999999999;198.8705;1494.4412;5.401245;11000.024;249.27509999999998;2.458157;1118.981;21710.16;187.61375;1.7592655;221.55907;232.7609;10.15005;;;527.09058;539.20728;72.029375;;208.35425;0.1434211;;3719.7823;;2.140975;98.352326;;2672.3292;303.35621;1.5103526999999999;121.55547;1983.686;247.3776;;;;62.398243;201.6836;;311.23584;;2592.961;4.5940503;565.72608;76.63464;;108.20496;;444.11451;;161.56278;11032.122;1745.813;2.2482563;2367.62;262.78443;455.3042;;352.374;;3473.3741;303.87989;335.43458;359.49976;186.21962;281.998;265.23365;482.40943;118.21212;487.9043;10.464680000000001;137.5066;566.9402;928.9055999999999;162.97876;;244.7825;130.53417;0.8222429;;192.0233;430.82349;210939.2;;700.252;1587.0845;;;;1053.4563;147.00438;191.2644;61.5625;;2043.5091;4.6565137;341.4148;646.6077;;1080.3643;123.2143;1143.771;;9618.898;317.699;;126.925;189.7015;5.0061160000000005;2377.5916;279.4626;229.03942;;12.550581;300.8198;;;6.2243433;666.32129;7.6985083;137.7267;738.3444000000001;;173.33333;;80.577775;457.67042;1.144981;151.28019;7.9920142;4983.9258;450.49756;31.037751;8.8530713;53.42406;7053.0977;1.229572;160.42734;1148.1099;446.8425;
2001-03-15;106.6892;;261.21827;153.46703;;1795.5704;253.42846;992.9038;12.9175;198.8705;1497.7005;5.275761999999999;11067.325;247.37220000000002;2.458157;1118.981;22054.77;188.03348000000003;1.7592655;217.01468;230.10593;10.168759999999999;;;530.40552;546.31763;72.172032;;215.25687;0.1434211;;3610.5459;;2.112428;99.186417;;2541.6175;300.32276;1.5756145000000001;120.0851;2045.941;250.1416;;;;65.167891;201.8984;;310.54957;;2626.8663;4.5304639;565.72608;76.97116;;105.79096;;451.77173;;158.88251;11112.813;1818.913;2.2482563;2315.006;257.48047;452.12037;;362.0884;;3555.5301;306.28199;340.43458;353.38062;207.68256;288.1731;268.83008;482.40943;122.42373;489.2043;10.33649;135.441;516.5186;935.0369000000001;167.19373;;244.7825;130.46711;0.8012672000000001;;192.9062;438.25147;215335.3;;700.252;1569.7259;;;;1047.2591;147.00438;183.4176;61.71875;;2053.3575;4.7661792;342.74585;679.6613000000001;;1103.0003;128.5714;1215.81;;9793.438;315.6382;;134.6099;192.0927;4.990422;2377.5916;279.4626;226.75815;;13.871695;293.593;;;6.1907984;668.07959;7.5998107;137.7267;798.315;;178.26659;;81.510376;454.72315;1.078067;150.99202;8.0456543;5096.9649;421.82959;31.515244;8.9894336;53.030739999999994;7347.9532;1.2016280000000001;163.35541;1105.4114;442.5598;
2001-03-16;103.7256;;253.44413;153.46703;;1769.2842;253.42846;986.8123;13.29373;198.2974;1509.1084;5.275761999999999;10476.567;243.56650000000002;2.458157;1123.252;20900.34;190.55176;1.7592655;212.56315;234.44246;10.03779;;;530.40552;526.76392;72.029375;;208.87768;0.13289479999999998;;3622.0445;;2.112428;98.69986;;2577.9263;300.01929;1.5569677999999998;121.55547;2036.718;254.2876;;;;65.167891;193.30698;;307.46119;;2561.597;4.4986719;570.91016;76.92311;;102.71427;;446.667;;158.83289;11066.704;1720.012;2.2482563;2236.085;257.96265;452.12037;;356.7896;;3603.4546;305.08106;336.3042;345.73169;199.04395;284.0564;261.63721;482.40943;120.60506;487.5793;10.23161;133.0804;469.4746;925.84;162.97876;;244.7825;130.33315;0.7865845;;194.672;436.39454;211002.3;;712.2222;1558.1534;;;;1016.2752;143.51259;174.0996;59.874985;;2043.5091;4.5805933;342.08033;648.6736;;1095.7979;128.5714;1160.395;;9696.473;313.5775;;133.8663;188.1074;4.927649;2355.6441;279.4626;223.5644;;13.211144;309.8535;;;6.2467065999999996;661.04688;7.8794575;137.5955;771.0556;;170.79996;;81.510376;429.4607;1.055762;151.56832;8.2244434;5127.793;448.44996;31.515244;8.916008399999999;52.9652;7230.9493;1.235782;160.11912;1110.1558;375.4619;
2001-03-19;99.49196;;262.7732;156.73229;;1757.1519;259.58814;910.6694;13.31165;194.28560000000002;1548.2215;5.253938000000001;10469.09;243.56650000000002;2.458157;1109.158;21003.72;195.16868;1.7592655;208.66802;230.10593;10.02843;;;525.43287;533.87427;70.603047;;203.47992;0.13289479999999998;;3627.794;;2.100195;98.352326;;2535.0081;291.22217;1.5616295;122.09464;1968.314;250.1416;;;;64.516211;194.38089;;313.98096;;2545.4927;4.4509864;565.72608;78.50958;;105.54482;;441.56226;;157.09563;10986.008;1677.012;2.2482563;2275.546;265.19532;452.12037;;356.7896;;3528.1446;309.28492;336.3042;339.61255;194.76922;279.9397;261.63721;474.63721;118.88213;487.5793;10.23161;129.5395;487.3274;907.4456;172.8137;;247.52723000000003;129.99808;0.717365;;194.8927;432.68067;207396.2;;688.282;1554.847;;;;951.20899;143.1635;174.59;59.812485;;1969.6473;4.3443921;339.41822;648.6736;;1086.5376;129.7619;1163.72;;9696.473;314.60790000000003;;133.1226;189.7015;4.927649;2333.6973;266.7598;220.14249;;12.990953;306.2402;;;6.2317994;672.65064;7.7314082;136.415;768.7188000000001;;166.7333;;80.577775;428.19751;1.003717;151.28019;8.4211158;5125.7383;461.14576;31.801758;8.9055201;52.8341;7408.7969;1.2016280000000001;159.50269;1091.1788;394.021;
2001-03-20;100.254;;278.32203;154.07927;;1777.3724;256.94825;959.4009;13.275820000000001;191.99310000000003;1564.5186;5.275761999999999;10424.223;243.56650000000002;2.41465;1110.439;21020.95;198.10668;1.7592655;215.62363;238.95617;9.888110000000001;;;512.17286;549.28028;68.463555;;215.91118;0.10921049999999999;;3679.5374;;2.030868;98.004792;;2614.2349;310.94019;1.5662912;124.98653;1929.886;239.0856;;;;62.886993000000004;198.67661;;314.32398;;2542.9498;4.4509839;565.72608;79.51924;;106.01815;;458.91846;;157.84014;10991.774;1685.612;2.2632775;2347.1;265.19532;452.12037;;365.6211;;3576.0691;323.69825;344.34766;335.0232;201.18139;273.7644;260.73829;471.68921;118.49926;487.2542;10.453030000000002;131.605;484.9148;923.5405999999999;174.21866;;242.03774;129.99808;0.7236575000000001;;196.4377;427.10962;207428.1;;688.282;1554.0203;;;;929.52027;145.25849;173.6092;60.187485;;1920.4061;4.513108;336.42334;630.081;;1080.3643;128.5714;1196.969;;9677.082;317.699;;137.83270000000002;190.4986;4.915095;2414.1692;248.9759;223.33625;;12.660677;301.7234;;;6.2243433;679.3313;7.8959075;134.9722;815.4494;;167.73325;;80.671036;448.40748;0.9999997999999999;151.56832;8.295962;5187.3946;467.28882;32.279252;8.7271998;52.8341;7413.4766;1.182998;161.96842;1129.1329;406.8694;
2001-03-21;94.41151;;270.54761;151.0181;;1813.7688;254.4844;931.9893;12.953330000000001;189.12759999999997;1509.1084;5.237571;10327.008;250.22650000000002;2.38202;1120.689;19263.46;197.26723;1.7592655;204.95829;238.95617;9.616819;;;503.88526;542.76246;68.606211;;200.53565;0.10394740000000001;;3593.2984;;2.0349459999999997;97.657258;;2592.4498;296.6521;1.5196752;122.04564;1806.146;236.3216;;;;60.280274;198.67661;;302.65699;;2498.8716;4.2729444;565.72608;74.27888;;104.89161;;469.63843;;151.33793;10980.243;1677.012;2.2632775;2312.375;265.19532;455.3042;;347.9583;;3569.223;306.28199;326.08692;320.49024;171.07982;271.7061;255.34375;443.81666;118.11638;490.8298;10.453030000000002;133.9656;482.5022;907.4456;173.28203;;242.03774;129.19401;0.7425356999999999;;197.0998;423.76709;195804.0;;664.3416;1529.222;;;;926.42188;137.92582;162.8199;59.0625;;1920.4061;4.5552857;340.41651;611.4884;;1079.3353;128.5714;1158.178;;9754.652;317.699;;132.37879999999998;186.5133;4.896262;2392.2225;260.4082;216.72059;;12.550581;303.5298;;;6.3883399;660.87134;7.8465567;133.1358;784.2955999999999;;171.99991;;79.831666;437.8816;1.0408920000000002;151.56832;8.3138404;5129.8477;464.83155;30.798996;8.2971314;50.53979999999999;7160.7422;1.105373;155.64997;1081.6902;392.5933;
2001-03-22;86.53682;;259.66358;151.0181;;1775.3501;238.29316;871.075;12.415840000000001;188.55450000000002;1416.2151;5.226660000000001;9930.6797;247.37220000000002;2.385646;1106.168;17609.35;191.39122;1.7360163;197.53895;236.30106;9.167783;;;497.25513;508.9878;72.172032;;193.66578;0.10394740000000001;;3271.3387;;2.006399;97.309723;;2556.1409;288.18848;1.4031356;122.04564;1721.603;223.8836;;;;60.687579;186.00426;;286.52906;;2321.7132;4.1330542;565.72608;66.39426;;98.454224;;446.667;;146.87078;10928.368;1517.297;2.1280823;2236.085;256.75733;439.38453;;340.8931;;3566.9407;289.46656;315.6521;297.54346;169.20969;255.6508;247.70142;444.88868;107.30022;486.9292;10.47634;133.3755;423.637;928.9055999999999;166.25705;;243.28536;130.66822;0.7844867999999999;;195.7755;408.53956;165253.3;;652.3716;1487.8917;;;;861.35547;138.6241;151.0498;56.5625;;1895.7855;4.6396436;335.09229;593.9289;;1064.9305;120.2381;1075.055;;9483.152;315.2948;;131.88309999999998;179.3397;4.896262;2304.4346;254.057;217.86123;;12.550581;286.3662;;;6.5597876;647.86109;7.6820584;133.0046;696.2863000000001;;166.66666;;80.204728;381.04102;0.9962825;151.85648;8.2065625;5125.7383;438.21119;28.172715;7.7621729;50.40871;6528.9141;1.096058;152.25956;1124.3885;391.1658;
2001-03-23;96.52837;;264.35914;155.09966;;1759.1739;250.78858;874.1206;12.59501;189.12759999999997;1416.2151;5.237571;10723.34;248.3236;2.385646;1101.897;18264.11;191.81094000000002;1.7360163;208.66802;237.18601;8.990041999999999;;;513.83033;542.76246;71.601485;;204.23232;0.10394740000000001;;3311.5835;;2.002322;97.309723;;2672.3292;309.42334;1.4124590000000001;122.04564;1737.743;228.0296;;;;58.325274;179.85145;;286.52906;;2204.7371;4.0853663000000005;567.02222;70.14426;;102.05158;;441.72559;;147.41677;11014.825;1588.281;2.1280823;2261.866;265.19532;439.38453;;349.7244;;3712.9957;293.67042;327.82593;308.25196;176.51236;268.2236;262.53638;452.92896;109.11887;482.866;10.55791;133.3755;434.252;950.365;165.78876;;245.03204000000002;134.01868;0.7677063;;196.4377;389.96973;171098.3;;634.4163;1545.7542;;;;923.32349;147.35358;180.9655;59.624985;;1920.4061;4.8674073;336.09058;568.1059;;1062.8726;123.8095;1150.42;;9657.688;314.2645;;128.9082;180.9338;4.8837079999999995;2421.4852;260.4082;221.28312;;12.550581;294.4963;;;6.4479737;656.8274;7.9452582;133.7917;759.3731;;179.99999;;79.738419;408.4087;0.9070631;151.56832;8.2065625;5158.6211;429.61084;29.127732;7.9929395;49.94984;6482.1094;1.111583;161.66021;1119.6443;382.6001;
2001-03-26;95.68161;;264.01709;155.50783;;1819.835;258.70801;913.7151;12.59501;200.0168;1424.3638;5.237571;10020.418;248.3236;2.385646;1089.084;21020.95;186.7743;1.7360163;216.55095;235.41599;8.980685999999999;;;513.83033;586.61011;71.744102;;218.07026;0.1144737;;3334.5806;;2.002322;98.004792;;2759.4703;316.70411;1.4124590000000001;121.31046;1828.435;232.1756;;;;58.976915;182.21792;;299.29419;;2174.2215;4.0790087999999995;565.72608;68.50964;;99.590226;;445.646;;148.90584;11089.758;1721.378;2.1280823;2225.562;267.60621;442.56861;;363.8547;;3717.5604;300.87696;336.08692;314.82984;177.22484;270.3191;269.27955;466.32911;114.86197;476.365;10.674439999999999;135.7361;434.7346;958.0294;174.687;;250.02247;137.03409;0.8054623;;198.6449;408.53956;182040.4;;628.4312;1537.4881;;;;945.01221;147.35358;191.2644;58.90625;;1910.5579;4.7830493999999995;332.76294;588.7642;;1088.5955;123.2143;1208.052;;9638.293;314.2645;;130.8914;181.7309;4.846045;2458.0635;260.4082;222.19562;;12.660677;299.9165;;;6.3734302000000005;684.07813;7.6985083;135.7592;794.4205999999999;;175.99996;;81.696885;454.72315;0.8550186;150.99202;8.2423218;5240.8321;446.4021;29.820115;7.9929395;49.81875;6538.2735;1.133318;165.66704;1091.1788;396.8762;
2001-03-27;97.37511;;276.30054;157.14046;;1880.4961;249.02866;919.8064;12.845830000000001;200.58990000000003;1406.4368;5.172102;10985.067;246.4207;2.385646;1096.345;22433.83;185.93485;1.7360163;213.86152;238.95617;9.364236;;;520.46045;593.72046;73.027813;;228.3424;0.11710530000000001;;3233.9686;;1.990087;99.672959;;2773.9939;321.86109;1.4171207000000001;124.98653;1828.435;234.9396;;;;60.280274;184.58437;;297.78443;;2281.025;4.1648487;566.37403;66.58656;;103.09293;;454.32422;;152.67809;11072.465;1756.87;2.1280823;2315.006;268.81153;445.75245;;370.9199;;3589.7618;305.08106;339.13038;330.43384;187.02125;274.5103;267.93091;469.00928;117.54209;503.6692;10.732709999999999;139.2771;429.6682;938.1025;177.02866;;251.02059;135.35886;0.7991697999999999;;203.2799;406.68262;192983.9;;658.3564;1578.8184;;;;988.3899;148.05199;201.0728;58.125;;1871.1651;4.8505372;333.09571;610.4556;;1101.9715;123.8095;1290.067;;9657.688;314.9513;;130.64350000000002;180.1368;4.846045;2472.6946;266.7598;224.70502;;12.660677;299.9165;;;6.5225171;675.11182;7.8630066;136.415;864.5169000000001;;171.5333;;81.08136;461.88086;0.8847583;150.70386;8.2423218;5150.3985;468.10792;31.037751;7.982448799999999;49.62211;6533.5938;1.155053;162.73897;1091.1788;396.8762;
2001-03-28;91.78661;;269.1482;159.18123;;1819.835;251.66852;889.3494;13.0648;200.0168;1450.439;5.237571;10319.532;245.4695;2.402968;1101.897;21537.86;184.67575;1.7360163;208.85341;237.98263;9.214558;;;538.69312;596.09058;75.167266;;221.6688;0.1223684;;3417.9451;;1.965619;99.047394;;2781.2557;329.17188;1.4311057;122.53582;1844.575;232.1756;;;;62.235313;190.26391;;300.32374;;2372.5713;4.1648487;570.26221;67.40387;;103.1876;;417.78418;;153.12479;11043.645;1747.997;2.1280823;2262.392;268.81153;442.56861;;367.3875;;3528.1446;308.68433;329.34766;327.37427;178.11547;268.2236;261.18775;447.56885;115.81916;528.2109;10.86089;145.7688;453.552;956.4969;180.7753;;252.5177;135.69393;0.7886818999999999;;203.0592;399.25464;193004.9;;670.3267;1570.5523;;;;985.29151;148.05199;191.2644;56.875;;1772.6827;4.7830493999999995;339.08545;619.752;;1087.5667;127.381;1245.734;;9754.652;314.9513;;129.8998;177.7456;4.53532;2472.6946;266.7598;225.84566;;12.660677;305.3367;;;6.4479737;668.9585;7.9123574;135.628;809.9975;;179.99999;;81.118668;471.98584;0.8847583;150.41572;8.3853565;5131.9024;478.34644;31.037751;8.1502784;49.62211;6552.3165;1.214047;161.04378;1129.1329;392.5933;
2001-03-29;90.60118;;271.01392;155.71189;;1817.813;249.38064;861.9377;13.0648;204.0286;1469.9954;5.264849000000001;10169.973;245.4695;2.410282;1101.897;21951.39;189.71231;1.7360163;214.88167;238.95617;9.167783;;;517.14527;604.38599;74.311485;;219.18256;0.1197369;;3406.4466;;1.92076;97.309723;;2708.638;343.15674;1.47306;120.0851;1842.269;232.1756;;;;62.235313;193.8136;;298.53931;;2409.8682;4.1648487;565.72608;64.90387;;101.76758;;417.78418;;152.3803;10893.782;1668.139;2.0780097;2341.313;267.84717;439.38453;;354.1401;;3541.8375;318.29322;329.34766;328.90406;172.32663;266.1282;251.74737;421.3042;116.39347;565.5918;11.059000000000001;144.2934;487.3274;950.365;180.7753;;252.5177;135.22481;0.7970721000000001;;200.1899;397.39771;190112.6;;640.4014;1587.0845;;;;957.40577;148.05199;188.8123;56.875;;1969.6473;4.9686353;332.76294;619.752;;1075.2198;125.0;1259.034;;9735.258;314.9513;;129.8998;178.5426;4.544735999999999;2501.9573;260.4082;228.12693;;12.770772;307.1436;;;6.4777906;674.58448;8.2084542;135.4968;792.8631;;179.99999;;80.913498;456.82837;0.9070631;150.12755;8.5999097;5162.7305;498.82374;30.798996;8.3915381;49.62211;6262.1407;1.210942;161.50611;1138.6214;392.5933;
2001-03-30;88.99237;;265.88306;155.30375;;1874.43;246.03679;864.9836;12.939010000000001;204.0286;1504.2193;5.237571;10065.282;245.4695;2.417597;1105.741;21830.77;192.23067;1.7360163;221.65175;252.23151;9.1023;;;513.83033;606.75635;71.744102;;213.45765;0.1210526;;3449.5665;;1.888136;96.962189;;2795.7791;354.62354;1.5802762000000001;123.51609;1890.689;232.1756;;;;62.316758;200.913;;300.59815;;2475.1375;4.1330542;570.26221;65.43272;;109.81432;;405.9939;;152.87661;10911.075;1641.52;2.0780097;2307.639;276.76734;439.38453;;363.8547;;3576.0691;312.88819;333.47803;325.07959;178.11547;274.5103;251.74737;431.48853;119.45646;568.8425;11.09396;142.2279;505.4211;974.1244;179.83861;;252.01864;138.30729;0.7802916999999999;;198.6449;397.39771;185763.2;;646.3865;1572.2056;;;;917.12647;150.14708;186.3602;56.875;;1969.6473;4.871626;331.76465;633.1798;;1093.74;126.1905;1245.734;;9774.047;331.43739999999997;;127.17290000000001;180.1368;4.541596999999999;2487.3262;266.7598;230.40821;;12.990953;316.1772;;;6.5225171;677.74903;8.751298;135.1033;821.6806;;173.33333;;81.491715;479.56446;0.9553902999999999;152.43279;8.582028900000001;5158.6211;499.64283;30.130494;8.5383887;51.71973;6393.1875;1.2047320000000001;161.04378;1183.2173;392.5933;
2001-04-02;89.75444;;239.45028;156.73229;;1833.9893;244.62885;861.9377;12.92104;205.1748;1522.146;5.264849000000001;10169.973;245.4695;2.461488;1105.741;21296.63;190.13204000000002;1.7360163;219.79696;256.6565;9.121011;;;523.7754;592.53541;72.599883;;210.80779;0.12763159999999998;;3426.5691;;1.937073;97.79628;;2773.9939;366.45435;1.5895997;124.98653;1898.375;229.4116;;;;62.561133;203.5161;;300.59815;;2432.7552;4.1171607;567.02222;66.00964;;111.50887;;373.18628;;151.38761;11078.227;1579.408;2.1030456;2310.27;277.24952;433.01661;;351.4907;;3578.3514;318.29322;325.6521;315.64063;172.50478;272.4148;244.55457;438.18848;117.73351;582.8196;11.21049;139.2771;518.6899;975.6575;177.96531;;241.53868;136.16294;0.7677063;;198.6449;381.65918;191612.1;;640.4014;1587.0845;;;;957.40577;153.63888;174.0996;56.5625;;1945.0267;4.7661792;335.42505;642.4761;;1070.075;128.5714;1232.435;;9929.188;331.43739999999997;;128.1645;180.9338;4.544735999999999;2494.6421;255.9624;230.40821;;12.880858;323.4041;;;6.6716016;662.80518;8.8993464;133.0046;819.3438000000001;;186.66666;;81.584977;475.77515;0.9739777;150.41572;8.7608228;5195.6133;497.59498;32.112137;8.559367700000001;53.555159999999994;6262.1407;1.195417;158.42392;1153.637;391.1658;
2001-04-03;80.01692;;222.96862;162.24241;;1779.3941;245.50882;834.5264;12.97495;205.1748;1509.1084;5.292129;10469.09;245.4695;2.461488;1097.626;19297.92;190.55176;1.7747659999999998;217.94216;247.80639;8.933911;;;512.17286;556.98316;71.744102;;201.51706;0.12763159999999998;;3162.1026;;1.912604;98.977891;;2759.4703;341.27588;1.5849379;122.53582;1815.369;228.0296;;;;62.561133;199.96642;;305.74537;;2420.0396;4.0853663000000005;569.51709;64.90387;;108.86765;;360.88355;;148.80655;10905.313;1543.916;2.1030456;2293.96;276.76734;423.46485;;340.8931;;3560.0948;307.48316;311.3042;307.48707;165.29113;268.2236;229.26992;386.46338;116.39347;576.969;11.37364;136.6214;517.4836;956.4969;171.40871;;242.03774;136.02889;0.7865845;;197.762;385.59375;182161.8;;658.3564;1603.6167;;;;945.01221;151.26438;166.7433;54.21875;;1945.0267;4.9138038;334.094;623.8835;;1059.7859;129.7619;1188.103;;9890.402;330.7504;;126.6771;174.5573;4.572983;2443.4319;266.7598;228.12693;;12.880858;316.1772;;;6.5225171;659.11304;8.8006459;132.0865;786.6325;;179.26665;;81.696885;452.61792;0.9553902999999999;151.28019;8.7429419;5154.5079;492.271;30.16594;8.4649634;54.079570000000004;5990.6875;1.186103;154.10888;1168.4271;391.1658;
2001-04-04;80.01692;;234.63016;160.03504;;1791.5264;248.14869;871.075;13.24451;204.0286;1519.7015;5.253938000000001;10035.372;243.56650000000002;2.468803;1106.168;20676.35;190.13204000000002;1.7980169000000001;222.57923;244.2663;8.587781;;;497.25513;560.53834;72.28293;;197.91858;0.125;;3159.2278;;1.912604;97.309723;;2723.1614;329.14161;1.5756145000000001;122.53582;1756.189;237.7036;;;;62.153868;195.23349;;320.844;;2403.9341;4.0853663000000005;569.51709;64.6635;;109.81432;;379.3379;;148.55835;10807.329;1490.677;2.0880234;2278.176;273.63331;420.28077;;335.5942;;3537.2735;312.2876;307.39112;301.36792;151.39815;268.2236;222.97623;392.35962;114.86197;568.8425;11.65332;135.441;506.3862;996.01;172.34534;;243.03582999999998;137.36916;0.7698039;;194.0098;383.62647;180725.5;;664.3416;1587.0845;;;;914.02833;151.26438;166.7433;51.437485;;1945.0267;5.0614283;339.41822;632.1469000000001;;1085.5088;129.7619;1214.702;;9890.402;329.37660000000005;;126.4293;179.3397;4.53532;2480.0103;241.3541;229.26757;;12.880858;309.8535;;;6.640129399999999;666.6731;8.9651442;137.0709;802.9881;;173.33333;;81.976685;429.4607;1.085502;150.99202;8.3674756;5170.9532;491.04224;28.925248;8.569856;53.7518;5920.4844;1.170578;157.03695;1133.9166;382.6001;
2001-04-05;84.674;;251.85813;162.24241;;1872.408;245.8608;925.8979;13.78364;202.30919999999998;1519.7015;5.237571;10169.973;243.56650000000002;2.4870900000000002;1125.387;20728.04;194.74895;1.7980169000000001;224.43403;248.8751;8.503586;;;501.39893;577.1294;72.135118;;201.68065;0.12894740000000002;;3164.9771;;2.006399;98.69986;;2781.2557;342.79273;1.570953;124.49636;1795.386;229.4116;;;;59.628633;199.96642;;322.55982;;2458.1849;4.0853663000000005;572.77149;63.84618;;114.5477;;387.5398;;152.1321;11037.879;1552.789;2.0880234;2262.392;267.60621;426.64869;;352.374;;3569.223;323.09766;323.04346;277.80909;143.29386;268.2236;237.36179;396.64771;116.1063;564.9419;11.66497;141.6377;513.865;989.6256;175.15534;;243.03582999999998;137.03409;0.773999;;196.4377;397.39771;174916.7;;694.2668;1603.6167;;;;972.89771;143.1635;180.9655;53.125;;1969.6473;4.9602002;339.41822;648.6736;;1096.827;130.9524;1264.576;;9890.402;338.65;;127.4209;176.9485;4.607507;2509.273;260.4082;229.49567;;12.990953;304.4333;;;6.6135668999999995;668.25538;9.1789933;134.841;834.9205999999999;;166.3333;;81.883423;435.77637;1.011152;151.28019;8.5999097;5224.3868;491.45191;28.19542;8.916008399999999;53.68625;6145.1368;1.167473;158.26981;1163.4971;399.7314;
2001-04-06;82.21844;;256.55372;161.13872;;1846.1214;250.78858;901.5322;13.90944;199.44369999999998;1590.2889;5.237571;10095.196;243.56650000000002;2.4870900000000002;1132.949;20056.05;196.00805;1.8212660999999999;222.57923;257.6316;8.484878;;;512.17286;576.53687;72.135118;;197.98397;0.11710530000000001;;3190.8487;;2.010477;98.69986;;2686.8526;338.84913;1.5849379;124.98653;1906.061;228.0296;;;;61.909493000000005;215.34844;;320.50074;;2452.2508;4.0853663000000005;575.375;63.79811;;118.32493;;379.3379;;151.6854;10939.895;1508.424;1.9027556;2267.653;267.60621;429.83277;;351.4907;;3544.1197;325.49976;323.47803;279.18604;152.73395;266.1282;237.36179;393.96778;117.25493;562.6665;11.69993;144.8836;536.7837;957.7019;174.687;;243.03582999999998;141.05459;0.7802916999999999;;197.0998;395.43018;174937.7;;688.282;1587.0845;;;;768.40333;142.81431;182.1916;54.937485;;1969.6473;4.8674073;339.41822;635.2456999999999;;1103.0003;130.9524;1246.843;;10006.76;341.7411;;128.4124;167.3837;4.620063;2494.6421;254.6921;228.35503;;12.770772;298.1099;;;6.5490625;666.32129;8.9552737;133.3981;808.44;;169.7999;;83.375611;446.30225;1.018587;150.99202;8.5283887;5230.5547;495.95679;28.219742;9.1992212;53.68625;6032.8086;1.189207;155.64997;1207.8677;385.4553;
2001-04-09;87.12955;;252.2002;163.12537;;1860.2759;253.42846;889.3494;13.8735;200.58990000000003;1644.2671;5.237571;10491.524;243.56650000000002;2.494405;1125.832;20038.82;196.00805;1.8212660999999999;231.85337;253.48389;8.484878;;;507.2002;588.98023;72.135118;;198.14756;0.1144737;;3205.222;;2.059414;98.69986;;2723.1614;344.30933;1.5802762000000001;124.98653;2036.718;237.7036;;;;63.049921999999995;210.61551;;322.62842;;2427.6695;4.1012623;574.07325;65.2885;;116.42212;;383.43873;;147.91308;10916.84;1517.297;1.9027556;2304.483;270.01709;433.01661;;362.0884;;3619.429;329.10303;322.82593;284.54029;152.82297;264.0327;241.40774;399.32789;117.25493;558.7659;11.73489;143.7032;524.7212;967.2788;176.09198;;243.28536;142.19373;0.7677063;;196.6584;404.47999;182247.8;;694.2668;1595.3506;;;;821.07618;142.81431;183.1724;55.9375;;1994.2679;4.8505372;340.74927;620.7847;;1106.0872;132.1429;1262.359;;9871.012;355.8229;;128.9082;173.7602;4.65145;2597.0608;257.8677;228.35503;;13.101048;300.8198;;;6.5642408;669.83741;9.5737887;134.4475;780.4019000000001;;168.66659;;83.935181;462.72291;0.9814125;150.99202;8.492634299999999;5150.3985;493.09009;28.341385;9.398520600000001;52.50633;5976.6485;1.189207;157.34516;1232.5181;379.7449;
